"id","foId","afaId","farmerId","area","commodity","cbReference","problem","plan","status","createdAt","updatedAt","accurateInvoiceNo","rejectReason","snapshotAreaId","warehouseSource"
"cmofmcqwl00c5kw0497fyiqin","cmn2ut48j0007jy040a1gsnei",,"cmofiptkc01hul204pxhkstk8","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-13 00:00:00","2026-04-26 10:22:05.109",,,,"MAIN"
"cmofmcqwq00c9kw04135f4dnq","cmn2ut493000fjy0417cppvuq",,"cmofipso201f0l204mf9cgykk","TGH4","Cabai, Cabai keriting",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-13 00:00:00","2026-04-26 10:22:05.115",,,,"MAIN"
"cmofmcqww00cdkw048h8t169m","cmn2ut48j0007jy040a1gsnei",,"cmofiptma01ibl2045y38no2v","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-15 00:00:00","2026-04-26 10:22:05.12",,,,"MAIN"
"cmofmcqx100chkw04eiea77xg","cmn2ut4a3000zjy045rbs3ovm",,"cmofipsjg01dil2049u5gmxor","TGH2","Cabai",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-16 00:00:00","2026-04-26 10:22:05.125",,,,"MAIN"
"cmofmcqx700clkw04lgjtzjm1","cmn2ut493000fjy0417cppvuq",,"cmofiplm9003ll20499jr77ky","TGH4","Kentang, loncang",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-16 00:00:00","2026-04-26 10:22:05.131",,,,"MAIN"
"cmofmcqxc00cpkw046tfybuxd","cmn2ut48j0007jy040a1gsnei",,"cmofiprhm017al204xzpl7lxk","TGH2","Pare",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-17 00:00:00","2026-04-26 10:22:05.136",,,,"MAIN"
"cmofmcr7400ctkw04jh1n8944","cmn2ut493000fjy0417cppvuq",,"cmofiplom004fl2047q7lfnoy","TGH4","Cabai, Sawi, buncis",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-14 00:00:00","2026-04-26 10:22:05.488",,,,"MAIN"
"cmofmcr7900cxkw04wsucyj9z","cmn2ut493000fjy0417cppvuq",,"cmofiplm9003ll20499jr77ky","TGH4","Kentang, loncang",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-14 00:00:00","2026-04-26 10:22:05.494",,,,"MAIN"
"cmofmcr7f00d1kw04en4q6ple","cmn2ut493000fjy0417cppvuq",,"cmofiq1b602v8l20458pvlk8c","TGH4","Cabai, Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-15 00:00:00","2026-04-26 10:22:05.5",,,,"MAIN"
"cmofmcr7k00d5kw04xvctn11m","cmn2ut48v000bjy04dn3fav4n",,"cmofiplkn0033l204mm8d35sd","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-15 00:00:00","2026-04-26 10:22:05.505",,,,"MAIN"
"cmofmcr7q00d9kw040awwjafw","cmn2ut48v000bjy04dn3fav4n",,"cmofiptny01itl2041gs53mx1","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-18 00:00:00","2026-04-26 10:22:05.51",,,,"MAIN"
"cmofmcr7u00ddkw048bp9pbx1","cmn2ut493000fjy0417cppvuq",,"cmofm5f100000jv04bpsozt2q","TGH4","Cabai, Buncis, sawi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-18 00:00:00","2026-04-26 10:22:05.515",,,,"MAIN"
"cmofmcr8100dhkw04x2qyvfsp","cmn2ut48j0007jy040a1gsnei",,"cmofipmhk0090l204iwduifun","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-18 00:00:00","2026-04-26 10:22:05.521",,,,"MAIN"
"cmofmcr8900dlkw04nasrg4hp","cmn2ut490000djy043kfw99u4",,"cmofips6r019kl204bd822v4y","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-18 00:00:00","2026-04-26 10:22:05.53",,,,"MAIN"
"cmofmcr8e00dpkw04gxpjdla6","cmn2ut48j0007jy040a1gsnei",,"cmofm5f170001jv041tmivjni","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-18 00:00:00","2026-04-26 10:22:05.534",,,,"MAIN"
"cmofmcr8j00dtkw04huk5zd8q","cmn2ut490000djy043kfw99u4",,"cmofipnm400exl204j2flf42b","TGH3","Padi, Gulma",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-18 00:00:00","2026-04-26 10:22:05.54",,,,"MAIN"
"cmofmcr8p00dxkw04xt7dpq8s","cmn2ut48v000bjy04dn3fav4n",,"cmofm5f1b0002jv04y77lsxfq","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-19 00:00:00","2026-04-26 10:22:05.546",,,,"MAIN"
"cmofmcr8w00e1kw040nbjqcea","cmn2ut48v000bjy04dn3fav4n",,"cmofiptr701k1l204n4apuus6","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-19 00:00:00","2026-04-26 10:22:05.552",,,,"MAIN"
"cmofmcr9100e5kw04pzv9q8ze","cmn2ut48v000bjy04dn3fav4n",,"cmofiptr701k1l204n4apuus6","TGH1","Jagung",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-19 00:00:00","2026-04-26 10:22:05.557",,,,"MAIN"
"cmofmcr9600e9kw04vni3lptf","cmn2ut48j0007jy040a1gsnei",,"cmofiptcy01fhl204qf23h18d","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-19 00:00:00","2026-04-26 10:22:05.563",,,,"MAIN"
"cmofmcr9c00edkw04o53ko4ch","cmn2ut493000fjy0417cppvuq",,"cmofipslx01egl204z9nzrbn7","TGH4","Terong, loncang, seledri",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-19 00:00:00","2026-04-26 10:22:05.568",,,,"MAIN"
"cmofmcr9g00ehkw04z9rcdblg","cmn2ut493000fjy0417cppvuq",,"cmofips3p018gl204ziga06kn","TGH4","Cabai",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-19 00:00:00","2026-04-26 10:22:05.573",,,,"MAIN"
"cmofmcr9l00elkw04c8gpklr9","cmn2ut490000djy043kfw99u4",,"cmofipqii010ml204knfnswww","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:05.577",,,,"MAIN"
"cmofmcr9q00epkw04ig74z8q0","cmn2ut48j0007jy040a1gsnei",,"cmofiptqc01jpl204uogp8pvv","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:05.582",,,,"MAIN"
"cmofmcr9u00etkw04uq952vy3","cmn2ut48v000bjy04dn3fav4n",,"cmofm5f1j0003jv04wrd1afq9","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-22 00:00:00","2026-04-26 10:22:05.587",,,,"MAIN"
"cmofmcrk500exkw04b9z9smo3","cmn2ut48j0007jy040a1gsnei",,"cmofm5fby0004jv040glk1p9k","TGH2","Padi, Jagung",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:05.958",,,,"MAIN"
"cmofmcrkc00f1kw04fwt9mruy","cmn2ut48v000bjy04dn3fav4n",,"cmofiptvv01lkl204x4pvk5rv","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-21 00:00:00","2026-04-26 10:22:05.964",,,,"MAIN"
"cmofmcrkh00f5kw04arpfyxcx","cmn2ut48v000bjy04dn3fav4n",,"cmofm5fc50005jv04v47gg4z3","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-21 00:00:00","2026-04-26 10:22:05.969",,,,"MAIN"
"cmofmcrkm00f9kw04h6w9npwy","cmn2ut490000djy043kfw99u4",,"cmofips9r01ael204jqyfrnni","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:05.975",,,,"MAIN"
"cmofmcrkr00fdkw04q39j2qzx","cmn2ut493000fjy0417cppvuq",,"cmofiptoa01iyl204nttbgj04","TGH4","Loncang, cabai keriting, kentang, seledri",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:05.98",,,,"MAIN"
"cmofmcrkw00fhkw049y17hdpw","cmn2ut493000fjy0417cppvuq",,"cmofiptrx01k7l204tpebjo7d","TGH4","Loncang, seledri",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:05.985",,,,"MAIN"
"cmofmcrl100flkw04pasj9fd3","cmn2ut490000djy043kfw99u4",,"cmofm5e120045li046hd0pngq","TGH3","Jagung",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:05.989",,,,"MAIN"
"cmofmcrl600fpkw04y0giz9un","cmn2ut48j0007jy040a1gsnei",,"cmofipuli01mil204w2k3ghtt","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-21 00:00:00","2026-04-26 10:22:05.994",,,,"MAIN"
"cmofmcrlb00ftkw04sfpv3khs","cmn2ut490000djy043kfw99u4",,"cmofm5e120045li046hd0pngq","TGH3","Gulma",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-21 00:00:00","2026-04-26 10:22:05.999",,,,"MAIN"
"cmofmcrlf00fxkw04ycrqdouj","cmmu0cnp40006zfy02oc00oz1",,"cmofm5fcc0006jv04hidvd9uq","TGH1","Tebu",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:06.004",,,,"MAIN"
"cmofmcrlk00g1kw04bep4ra1h","cmmu0cnp40006zfy02oc00oz1",,"cmofm5fcg0007jv04jh0jtzzy","TGH1","Tebu",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:06.008",,,,"MAIN"
"cmofmcrlo00g5kw04611zzewt","cmmu0cnp40006zfy02oc00oz1",,"cmofm5fcc0006jv04hidvd9uq","TGH1","Tebu",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:06.013",,,,"MAIN"
"cmofmcrlt00g9kw04ipc94im1","cmmu0cnp40006zfy02oc00oz1",,"cmofm5fcg0007jv04jh0jtzzy","TGH1","Tebu",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:06.018",,,,"MAIN"
"cmofmcrly00gdkw04zoy01f2w","cmmu0cnp40006zfy02oc00oz1",,"cmofiq2d40310l2046tk4o7kx","TGH1","Tebu",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:06.023",,,,"MAIN"
"cmofmcrm300ghkw04cg5z1ko8","cmmu0cnp40006zfy02oc00oz1",,"cmofipq6h00wsl204p75subkz","TGH1","Tebu",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:06.028",,,,"MAIN"
"cmofmcrm800glkw047tqo1fuc","cmmu0cnp40006zfy02oc00oz1",,"cmofm5fcc0006jv04hidvd9uq","TGH1","Tebu",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-20 00:00:00","2026-04-26 10:22:06.032",,,,"MAIN"
"cmofmcrmd00gpkw042hxwk8rw","cmn2ut490000djy043kfw99u4",,"cmofm5fcn0008jv046pgxkxzl","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-22 00:00:00","2026-04-26 10:22:06.037",,,,"MAIN"
"cmofmcrmi00gtkw046sxiz1ue","cmn2ut48j0007jy040a1gsnei",,"cmofipmkl00a3l204opgrvd3g","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-22 00:00:00","2026-04-26 10:22:06.043",,,,"MAIN"
"cmofmcrmn00gxkw045dz948vo","cmn2ut490000djy043kfw99u4",,"cmofm5c4a0036li04r7vaviuj","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-24 00:00:00","2026-04-26 10:22:06.048",,,,"MAIN"
"cmofmcs3a00h1kw04fdycom8r","cmn2ut48v000bjy04dn3fav4n",,"cmofiprcc015fl2049wqzgnie","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-22 00:00:00","2026-04-26 10:22:06.646",,,,"MAIN"
"cmofmcs3f00h5kw04airdq0u3","cmn2ut490000djy043kfw99u4",,"cmofipoz700o6l204g37mrasv","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-29 00:00:00","2026-04-26 10:22:06.651",,,,"MAIN"
"cmofmcs3l00h9kw04aobvccfu","cmn2ut48v000bjy04dn3fav4n",,"cmofiptgs01gjl204yrs7ymcp","TGH1","Jagung",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-22 00:00:00","2026-04-26 10:22:06.657",,,,"MAIN"
"cmofmcs3q00hdkw04u9wd5mzw","cmn2ut490000djy043kfw99u4",,"cmofipnm400exl204j2flf42b","TGH3","Padi, Jagung",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-22 00:00:00","2026-04-26 10:22:06.662",,,,"MAIN"
"cmofmcs4500hhkw04h97wnkxh","cmn2ut48v000bjy04dn3fav4n",,"cmofipsii01d6l204gb5m9ro7","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-22 00:00:00","2026-04-26 10:22:06.677",,,,"MAIN"
"cmofmcs4b00hlkw04jrpxm2kw","cmn2ut490000djy043kfw99u4",,"cmofiput901pal2042fvbax4q","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-25 00:00:00","2026-04-26 10:22:06.683",,,,"MAIN"
"cmofmcs4g00hpkw04q7bb4df5","cmn2ut48j0007jy040a1gsnei",,"cmofipum401mrl204raujh5q2","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-23 00:00:00","2026-04-26 10:22:06.689",,,,"MAIN"
"cmofmcs4m00htkw04vlh40jds","cmn2ut48j0007jy040a1gsnei",,"cmofiptkm01hxl204h0yeil51","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-23 00:00:00","2026-04-26 10:22:06.694",,,,"MAIN"
"cmofmcs4t00hxkw04frw3po71","cmn2ut48v000bjy04dn3fav4n",,"cmofiptny01itl2041gs53mx1","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-04 00:00:00","2026-04-26 10:22:06.701",,,,"MAIN"
"cmofmcs4z00i1kw04uprv93fw","cmn2ut48j0007jy040a1gsnei",,"cmofm5fmn0009jv043ezuiamp","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-04 00:00:00","2026-04-26 10:22:06.707",,,,"MAIN"
"cmofmcs5400i5kw047zoh6w2y","cmn2ut48v000bjy04dn3fav4n",,"cmofm5fms000ajv04zxr1rqsg","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-04 00:00:00","2026-04-26 10:22:06.712",,,,"MAIN"
"cmofmcs5900i9kw04xs3c0tjh","cmn2ut48v000bjy04dn3fav4n",,"cmofm5fmy000bjv046vovfb5a","TGH1","olah lahan",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-04 00:00:00","2026-04-26 10:22:06.717",,,,"MAIN"
"cmofmcs5e00idkw04eq2rhj89","cmn2ut48r0009jy04hylrc57r",,"cmofiutq200gcl504l69dbu8j","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-04 00:00:00","2026-04-26 10:22:06.723",,,,"MAIN"
"cmofmcs5k00ihkw04xphoaqm3","cmn2ut493000fjy0417cppvuq",,"cmofiq1b602v8l20458pvlk8c","TGH4","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-28 00:00:00","2026-04-26 10:22:06.728",,,,"MAIN"
"cmofmcs5p00ilkw04lz7et9jq","cmn2ut48r0009jy04hylrc57r",,"cmofipp7d00rfl204j9kg0fgo","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-04 00:00:00","2026-04-26 10:22:06.734",,,,"MAIN"
"cmofmcs5v00ipkw04o4zme8fc","cmn2ut490000djy043kfw99u4",,"cmofm596n0007li04kbgtcb7a","TGH3","Jagung",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-04 00:00:00","2026-04-26 10:22:06.739",,,,"MAIN"
"cmofmcs5z00itkw044yx21wea","cmn2ut48r0009jy04hylrc57r",,"cmofiprk40184l204kajuayjg","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-04 00:00:00","2026-04-26 10:22:06.744",,,,"MAIN"
"cmofmcs6b00ixkw04kjjpi190","cmn2ut48v000bjy04dn3fav4n",,"cmofipvlz01til2041lsppkwr","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-05 00:00:00","2026-04-26 10:22:06.756",,,,"MAIN"
"cmofmcsfu00j1kw04smk17952","cmn2ut493000fjy0417cppvuq",,"cmofm5fwv000cjv04yydm2ltu","TGH4","Loncang",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-05 00:00:00","2026-04-26 10:22:07.099",,,,"MAIN"
"cmofmcsg000j5kw04kquqqmwc","cmn2ut48v000bjy04dn3fav4n",,"cmofiq3jj038il204eez68gyf","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-05 00:00:00","2026-04-26 10:22:07.105",,,,"MAIN"
"cmofmcsg600j9kw04evuypk8f","cmn2ut490000djy043kfw99u4",,"cmofm596k0006li04k7ljyzdk","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-05 00:00:00","2026-04-26 10:22:07.111",,,,"MAIN"
"cmofmcsgd00jdkw04bkmk4vcv","cmn2ut490000djy043kfw99u4",,"cmofm5c4a0036li04r7vaviuj","TGH3","Kacang panjang",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-24 00:00:00","2026-04-26 10:22:07.117",,,,"MAIN"
"cmofmcsgk00jhkw04iy5hqpej","cmn2ut490000djy043kfw99u4",,"cmofipula01mfl20487le3igb","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-25 00:00:00","2026-04-26 10:22:07.124",,,,"MAIN"
"cmofmcsgt00jlkw04fwjiru7g","cmn2ut48v000bjy04dn3fav4n",,"cmofiq7sp03y5l2042zyi6fpk","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-26 00:00:00","2026-04-26 10:22:07.134",,,,"MAIN"
"cmofmcsh000jpkw04ncdfr4du","cmmu0cnp40006zfy02oc00oz1",,"cmofm5fx3000djv04tgcvjunl","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-26 00:00:00","2026-04-26 10:22:07.141",,,,"MAIN"
"cmofmcsh600jtkw04gx9xdbjg","cmn2ut48v000bjy04dn3fav4n",,"cmofipsdg01bll2042xn1iuby","TGH1","Jagung",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-26 00:00:00","2026-04-26 10:22:07.146",,,,"MAIN"
"cmofmcshb00jxkw04i9i0kjuy","cmn2ut48j0007jy040a1gsnei",,"cmofipuv701q0l204e5lzxv3q","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-26 00:00:00","2026-04-26 10:22:07.152",,,,"MAIN"
"cmofmcshh00k1kw04mu9f416w","cmn2ut490000djy043kfw99u4",,"cmofipume01mul204h5q1fiyb","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-26 00:00:00","2026-04-26 10:22:07.157",,,,"MAIN"
"cmofmcsho00k5kw04bi643gz1","cmmu0cnp40006zfy02oc00oz1",,"cmofm5fx8000ejv046wtfzc8f","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-26 00:00:00","2026-04-26 10:22:07.164",,,,"MAIN"
"cmofmcsht00k9kw04u1bypzwb","cmmu0cnp40006zfy02oc00oz1",,"cmofiq4n403eal204kqo2m3bl","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-26 00:00:00","2026-04-26 10:22:07.17",,,,"MAIN"
"cmofmcshy00kdkw04susotp2e","cmmu0cnp40006zfy02oc00oz1",,"cmofm5fxc000fjv04cblenckk","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-26 00:00:00","2026-04-26 10:22:07.175",,,,"MAIN"
"cmofmcsi400khkw04mj25k1d4","cmmu0cnp40006zfy02oc00oz1",,"cmofm5fxg000gjv04w4kfxwpa","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-26 00:00:00","2026-04-26 10:22:07.18",,,,"MAIN"
"cmofmcsi900klkw04zmamss8i","cmn2ut490000djy043kfw99u4",,"cmofipume01mul204h5q1fiyb","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-26 00:00:00","2026-04-26 10:22:07.185",,,,"MAIN"
"cmofmcsie00kpkw045rugpn01","cmn2ut490000djy043kfw99u4",,"cmofipyy102fcl2043j84z1yn","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-26 00:00:00","2026-04-26 10:22:07.19",,,,"MAIN"
"cmofmcsii00ktkw04kae8vamv","cmn2ut490000djy043kfw99u4",,"cmofipr130118l204bps4lmqk","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-27 00:00:00","2026-04-26 10:22:07.195",,,,"MAIN"
"cmofmcsio00kxkw04de9m940w","cmn2ut48v000bjy04dn3fav4n",,"cmofm5fxk000hjv041nju5e09","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-27 00:00:00","2026-04-26 10:22:07.2",,,,"MAIN"
"cmofmcsrq00l1kw04h0fqx5ke","cmn2ut490000djy043kfw99u4",,"cmofipnsa00h2l2041inxmynh","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-29 00:00:00","2026-04-26 10:22:07.526",,,,"MAIN"
"cmofmcsrw00l5kw0445mgbgy4","cmn2ut48v000bjy04dn3fav4n",,"cmofm596q0008li04q0aqeges","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-29 00:00:00","2026-04-26 10:22:07.533",,,,"MAIN"
"cmofmcss200l9kw04bhte6jtz","cmn2ut48v000bjy04dn3fav4n",,"cmofipv0o01rwl204it7d0boe","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-02 00:00:00","2026-04-26 10:22:07.538",,,,"MAIN"
"cmofmcss700ldkw04b0v4isrw","cmn2ut48v000bjy04dn3fav4n",,"cmofipuzh01rgl204rc58iet5","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-02 00:00:00","2026-04-26 10:22:07.543",,,,"MAIN"
"cmofmcssn00lhkw0422dllusg","cmn2ut48v000bjy04dn3fav4n",,"cmofipv0o01rwl204it7d0boe","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-02 00:00:00","2026-04-26 10:22:07.56",,,,"MAIN"
"cmofmcsst00llkw04rfhpmlcj","cmn2ut48v000bjy04dn3fav4n",,"cmofipv0o01rwl204it7d0boe","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-02 00:00:00","2026-04-26 10:22:07.565",,,,"MAIN"
"cmofmcssy00lpkw0487qz4z4q","cmn2ut48r0009jy04hylrc57r",,"cmofm5g6t000ijv04us9mpo4m","TGH2","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-29 00:00:00","2026-04-26 10:22:07.571",,,,"MAIN"
"cmofmcst400ltkw04i7qsnris","cmmvjyntc0001l704r738ouwy",,"cmofiq11z02rpl204vfiyfgx2","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-29 00:00:00","2026-04-26 10:22:07.576",,,,"MAIN"
"cmofmcst900lxkw045gmnlovs","cmn2ut493000fjy0417cppvuq",,"cmofm5g6y000jjv04yblqu7yl","TGH4","Loncang",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-29 00:00:00","2026-04-26 10:22:07.582",,,,"MAIN"
"cmofmcstf00m1kw04e5mx5jvu","cmn2ut493000fjy0417cppvuq",,"cmofipnsi00h5l204bpauzddw","TGH4","Seledri",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-30 00:00:00","2026-04-26 10:22:07.587",,,,"MAIN"
"cmofmcstk00m5kw049cwhj1xk","cmn2ut493000fjy0417cppvuq",,"cmofipnsi00h5l204bpauzddw","TGH4","Kentang",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-01 00:00:00","2026-04-26 10:22:07.592",,,,"MAIN"
"cmofmcstq00m9kw044bwdjik2","cmmu0cnp40006zfy02oc00oz1",,"cmofm5g72000kjv04y0j1q32v","TGH1","Bawang Merah",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-27 00:00:00","2026-04-26 10:22:07.598",,,,"MAIN"
"cmofmcstv00mdkw04ar3c6h6q","cmn2ut48v000bjy04dn3fav4n",,"cmofm5fx3000djv04tgcvjunl","TGH1","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-09 00:00:00","2026-04-26 10:22:07.604",,,,"MAIN"
"cmofmcsu100mhkw04oxc5iyyd","cmn2ut49c000jjy04w4uedgc1",,"cmofiutq200gcl504l69dbu8j","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-12-04 00:00:00","2026-04-26 10:22:07.61",,,,"MAIN"
"cmofmcsu600mlkw04c3bztmsb","cmn2ut490000djy043kfw99u4",,"cmofipnsa00h2l2041inxmynh","TGH3","Padi",,,"Migrated Standalone Demo Plot","DEMO_PLOT_SELESAI","2025-11-28 00:00:00","2026-04-26 10:22:07.615",,,,"MAIN"
